Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
213,Mazda MX-5,Sedan,Petrol,81298.87,2019,Manual,59556.3,14.8,9,5,7,7,4673.27,4,2,,AWD
214,Nissan Sentra,Hatchback,Diesel,18259.6,2020,Manual,9895.49,29.5,6,9,4,6,973.21,1,5,,FWD
215,Subaru Outback,Wagon,Petrol,43656.51,2014,Automatic,34159.82,23.1,7,10,8,10,2440.68,3,7,,FWD
216,Subaru Outback,Minivan,Petrol,40154.73,2021,Automatic,29339.77,17.7,7,5,8,9,1192.76,3,7,,FWD
217,Hyundai Tucson,Wagon,Diesel,36282.9,2010,Automatic,22473.2,16.9,8,5,8,10,1659.64,2,7,,AWD
218,Hyundai Kona,Hatchback,Diesel,52778.77,2023,Manual,37163.12,22,6,8,8,6,1634.99,3,7,,FWD
219,Nissan Sentra,Wagon,Petrol,26006.5,2015,Automatic,15282.99,27.3,4,8,4,5,1302.75,3,5,,FWD
220,Chevrolet Traverse,Wagon,Hybrid,36395.69,2020,Automatic,24590.75,23,6,6,10,9,1371.66,5,5,,FWD
221,Porsche 911,SUV,Diesel,142999.32,2011,Automatic,103236.24,8.4,10,5,10,9,4136.72,4,4,,AWD
222,Nissan Rogue,Wagon,Diesel,29008.49,2020,Automatic,23106.23,16.8,7,7,10,8,1416.35,5,7,,AWD
223,BMW X5,Coupe,Hybrid,171431.89,2020,Automatic,135990.79,11.9,10,6,10,10,6317.46,5,4,,RWD
224,Mercedes C-Class,SUV,Petrol,112538.36,2017,Automatic,84278.42,11.9,9,9,9,10,4279.35,4,4,,RWD
225,Mazda CX-5,SUV,Hybrid,40483.34,2022,Automatic,32083.05,20.1,7,8,10,8,2079.99,4,5,,FWD
226,Chevrolet Bolt,SUV,Electric,59676.73,2022,Automatic,39321.95,26.5,7,5,6,7,787.66,4,5,49.1,AWD
227,Dodge Charger,Sedan,Diesel,96463.34,2024,Manual,61910.39,10.8,9,7,6,7,2572.46,4,4,,AWD
228,BMW 7 Series,SUV,Hybrid,111184.34,2019,Automatic,84145.59,10.3,10,5,9,9,5388.94,1,5,,RWD
229,Kia Optima,Hatchback,Hybrid,53032.22,2014,Manual,39597.56,15.3,8,5,6,6,2368.45,2,4,,AWD
230,Honda Clarity,SUV,Electric,32109.88,2017,Automatic,21086.75,29.6,8,5,7,6,893.22,4,4,87.5,FWD
231,Jaguar F-Pace,Sedan,Diesel,175162.98,2010,Automatic,128794.67,11.2,8,6,10,8,5495.84,5,5,,RWD
232,Toyota Camry,Wagon,Petrol,22252.32,2011,Automatic,9551.63,20.9,5,7,6,4,922.86,1,5,,FWD
233,Subaru WRX,Convertible,Petrol,85507.34,2014,Manual,53250.85,9.4,9,7,8,7,5214.32,1,2,,AWD
234,Dodge Challenger,Sedan,Diesel,75864.64,2023,Manual,52760.9,9.8,10,10,8,7,4898.86,5,4,,AWD
235,Suzuki Swift,Sedan,Diesel,16675.43,2010,Manual,6880.3,21.6,4,9,4,5,634.98,1,5,,FWD
236,Mercedes C-Class,Sedan,Petrol,130411.62,2018,Automatic,99086.32,8.4,10,10,9,8,6068.1,5,5,,RWD
237,Dodge Durango,Sedan,Petrol,45534.79,2024,Automatic,29714.19,24.1,7,8,8,5,2659.95,1,4,,FWD
238,Audi Q7,Sedan,Petrol,165205.28,2017,Automatic,131485.06,8.6,8,5,10,8,6489.36,3,4,,RWD
239,Chrysler Pacifica,Wagon,Hybrid,59939.78,2021,Manual,38077.42,18,8,10,6,7,2877.87,2,4,,FWD
240,Ford Explorer,SUV,Petrol,42026.55,2014,Automatic,33072.13,22.4,6,10,9,10,1559.35,4,5,,FWD
241,Jaguar XF,Coupe,Hybrid,169950.05,2013,Automatic,141547.86,8.5,9,8,9,8,5497.64,4,4,,AWD
242,Mazda CX-5,Wagon,Hybrid,46398.02,2016,Automatic,29333.98,24.3,6,10,10,8,2232.43,4,7,,FWD
243,BMW i3,Sedan,Hybrid,47191.36,2011,Automatic,31288.55,27.3,6,10,7,6,1685.92,4,5,,FWD
244,Hyundai Elantra,Sedan,Diesel,26278.7,2014,Automatic,10533.14,20.7,4,7,6,5,980.78,4,5,,FWD
245,Honda Clarity,Hatchback,Hybrid,48593.27,2014,Automatic,36378.04,27.1,8,7,7,6,1160.13,1,5,,FWD
246,Toyota Highlander,Minivan,Diesel,37087.05,2023,Automatic,25356.29,15.4,8,9,8,9,2156.17,3,7,,AWD
247,Chevrolet Camaro,Sedan,Diesel,61150.6,2024,Automatic,48403.28,12.4,10,6,7,6,4155.67,5,4,,AWD
248,Mazda MX-5,Convertible,Diesel,82525.47,2014,Manual,62932.37,8.1,9,7,6,7,3445.27,4,2,,RWD
249,Kia Niro EV,Sedan,Hybrid,34506.87,2016,Automatic,21344.63,26.7,6,6,6,6,1558.14,3,4,,FWD
250,Jeep Grand Cherokee,Hatchback,Petrol,34997.97,2023,Automatic,26067.25,19.7,6,8,7,5,1730.42,4,5,,AWD
251,Subaru Outback,SUV,Hybrid,49602.11,2024,Automatic,36094.21,15.7,7,8,9,10,2270.28,3,7,,FWD
252,Chevrolet Camaro,Coupe,Petrol,79740.15,2021,Manual,50665.49,14.7,9,9,8,6,5272.94,2,2,,AWD
253,Ford Explorer,Wagon,Petrol,39907.11,2017,Automatic,30632.36,19,8,9,8,10,2411.03,4,5,,FWD
254,Tesla Model 3,Hatchback,Electric,50900.55,2020,Automatic,37017.77,26.6,7,5,8,7,519.18,3,4,40.4,AWD
255,Chrysler Pacifica,Sedan,Diesel,38155.09,2015,Manual,26377.11,23.5,6,8,7,5,1842.98,4,4,,FWD
256,Ford Explorer,Wagon,Hybrid,25416.25,2012,Automatic,16513.4,18.7,6,10,10,10,1766.92,2,7,,FWD
257,Suzuki Swift,Hatchback,Diesel,25202.24,2014,Manual,14062.47,26.6,4,10,6,6,1165.79,4,5,,FWD
258,BMW i3,Sedan,Hybrid,40199.61,2020,Automatic,30171.61,28.1,6,9,7,6,1467.28,1,5,,AWD
259,Kia Forte,Hatchback,Diesel,15438.84,2015,Manual,7740.75,24.4,5,8,5,5,788.6,4,5,,FWD
260,Chevrolet Camaro,Convertible,Diesel,61775.47,2016,Automatic,41727.6,9.4,10,6,8,6,5465.86,4,4,,AWD
261,Tesla Model 3,Hatchback,Hybrid,30083.65,2011,Automatic,19415.67,29.9,6,5,8,7,908.69,5,5,,AWD
262,Chevrolet Camaro,Coupe,Diesel,66869.61,2021,Automatic,45660.83,12.8,10,6,8,6,4973,2,2,,RWD
263,BMW 7 Series,Coupe,Petrol,172973.63,2017,Automatic,135253.33,10.2,9,8,9,10,4431.63,3,4,,RWD
264,Subaru Outback,Minivan,Petrol,39978.69,2017,Automatic,28543.09,15.2,8,10,9,8,2392.29,1,7,,FWD
265,Ford Fusion,Sedan,Petrol,28291.74,2010,Automatic,15765.45,22.7,6,6,6,4,1218.34,5,5,,FWD
266,Toyota Prius,Hatchback,Electric,46035.01,2017,Automatic,34765.79,26.5,8,5,8,6,1587.85,3,4,82.7,AWD
267,Suzuki Swift,Wagon,Petrol,28397.3,2017,Automatic,15246.71,23.4,5,6,4,5,1128.51,4,5,,FWD
268,Dodge Challenger,Sedan,Diesel,65966.09,2022,Manual,46071.68,10.1,9,8,7,6,3651.87,4,4,,AWD
269,Audi A4,Coupe,Petrol,195455.26,2024,Automatic,146178.29,8.8,9,6,9,10,5864.44,1,5,,AWD
270,Volkswagen Passat,SUV,Diesel,56902.57,2011,Automatic,34613.99,23,6,7,8,7,2242.51,3,5,,AWD
271,Tata Harrier,SUV,Diesel,52271.31,2016,Automatic,40209.37,18.5,6,8,7,5,1817.58,4,5,,AWD
272,Toyota Camry,Sedan,Diesel,26828.43,2014,Manual,12874.33,29,6,10,4,5,1149.3,4,5,,FWD
273,Porsche 911,Coupe,Petrol,130761.93,2014,Automatic,98205.45,11.6,8,10,9,9,4368.59,4,5,,RWD
274,Volkswagen Tiguan,Minivan,Hybrid,42100.36,2019,Automatic,27424.72,22,6,7,8,9,1665.88,3,7,,AWD
275,Toyota Highlander,Wagon,Hybrid,33419.45,2020,Automatic,22350.59,24.7,7,8,8,9,1779.63,3,7,,AWD
276,Jaguar XF,Sedan,Diesel,155351.98,2020,Automatic,135677.45,9.1,8,6,9,10,5294.13,1,4,,RWD
277,Chevrolet Bolt,Sedan,Electric,52163.12,2015,Automatic,34344.08,29.5,6,7,8,6,675.04,1,5,68.1,AWD
278,Lexus LS,Sedan,Hybrid,153258.02,2019,Automatic,128105.13,11.3,8,5,10,10,5911.6,4,4,,RWD
279,GMC Acadia,Hatchback,Diesel,53842.66,2023,Manual,32484.42,22.9,8,6,8,5,2153.57,2,4,,AWD
280,Kia Optima,Hatchback,Diesel,36244.45,2010,Manual,22654.32,24.3,7,6,7,5,2346.61,3,4,,AWD
281,Honda CR-V,SUV,Hybrid,32293.45,2018,Automatic,25507.9,18.3,7,10,8,10,1276.53,5,7,,FWD
282,Nissan GT-R,Sedan,Petrol,85415.14,2016,Automatic,53957.52,8.8,10,5,8,7,4101.74,3,2,,AWD
283,BMW X5,SUV,Petrol,179330.73,2014,Automatic,141336.24,9.6,8,10,9,10,4766.27,2,5,,RWD
284,Kia Forte,Sedan,Petrol,22108.42,2017,Automatic,10597.17,25.4,6,9,5,4,845.76,3,5,,FWD
285,Ford Explorer,Wagon,Hybrid,36308.95,2012,Automatic,23260.75,22.2,7,5,8,8,2067.33,4,7,,AWD
286,Mazda MX-5,Convertible,Diesel,87187.24,2012,Manual,60028.65,11.3,10,9,7,6,3730.63,1,4,,AWD
287,Nissan Sentra,Wagon,Diesel,16499.35,2015,Automatic,6821.73,22.9,4,6,6,5,1386.38,4,5,,FWD
288,Kia Forte,Sedan,Diesel,27065.29,2012,Manual,15690.69,22.3,6,8,6,6,1291.67,2,5,,FWD
289,Volkswagen Passat,Sedan,Hybrid,52225.64,2012,Automatic,33051.06,21.5,6,5,8,5,1504.21,4,4,,FWD
290,Jaguar F-Pace,Convertible,Hybrid,112500.02,2019,Automatic,78901.39,11.4,9,9,9,10,6934.2,2,4,,AWD
291,GMC Acadia,Sedan,Hybrid,58131.5,2024,Automatic,41343.29,16.6,6,7,6,7,2109.56,4,7,,FWD
292,Toyota Highlander,SUV,Petrol,31199.65,2015,Automatic,22587.53,20.2,8,7,9,9,1650.1,3,7,,AWD
293,Honda Civic,Hatchback,Diesel,17271.94,2011,Manual,8429.36,26,5,10,4,5,1215.21,1,5,,FWD
294,Chrysler Pacifica,Hatchback,Hybrid,31421.68,2023,Manual,23292.08,20.1,6,9,8,5,1699.87,5,4,,FWD
295,Honda Clarity,SUV,Electric,44413.4,2012,Automatic,28192.9,29.3,8,7,6,6,1037.08,4,5,88.6,FWD
296,Tesla Model 3,Sedan,Electric,33353.03,2016,Automatic,26630.05,29.1,6,10,8,6,1569.6,1,5,58.2,FWD
297,Chrysler Pacifica,Hatchback,Hybrid,56109.6,2019,Manual,35353.62,19.6,6,10,6,6,2506.85,2,4,,AWD
298,Toyota Prius,SUV,Hybrid,56144.96,2011,Automatic,35979.86,29.3,6,5,8,7,1046.97,2,4,,AWD
299,Audi Q7,SUV,Hybrid,170870.14,2015,Automatic,126952.78,9.3,8,10,10,8,4702.67,5,5,,RWD
300,Subaru WRX,Sedan,Diesel,71257.88,2017,Manual,43172.99,8.9,10,5,7,7,5345.67,1,2,,RWD
301,Volkswagen Passat,Sedan,Diesel,54051.79,2014,Automatic,34862.04,21.7,6,9,8,6,1984.09,4,7,,FWD
302,Nissan GT-R,Sedan,Petrol,78728.26,2020,Automatic,52801.59,8.6,10,5,6,5,4054.82,2,2,,AWD
303,Lexus LS,Coupe,Diesel,140811.18,2016,Automatic,115023.54,9.7,10,5,9,10,6355.83,1,4,,AWD
304,Mazda MX-5,Coupe,Petrol,64773.68,2024,Manual,48564.1,8.7,9,8,7,7,3177.85,5,2,,AWD
305,Chrysler Pacifica,Sedan,Hybrid,31633.31,2020,Automatic,22781.97,23.5,6,5,7,7,1810.59,4,4,,AWD
306,Mercedes C-Class,Convertible,Hybrid,148155.13,2017,Automatic,114713.06,9.4,9,10,9,9,4912.31,1,4,,AWD
307,BMW M3,Coupe,Diesel,69721.77,2018,Manual,54516.87,8.8,9,9,6,5,3527.13,4,2,,AWD
308,Chevrolet Traverse,Wagon,Diesel,46808.78,2018,Automatic,32976.86,15.5,7,6,8,8,2375.66,3,5,,AWD
309,BMW M3,Sedan,Diesel,97774.08,2023,Manual,59374.42,9.9,9,10,6,7,4609.89,4,2,,RWD
310,GMC Acadia,Wagon,Diesel,34766.44,2012,Automatic,27769.2,19.9,8,6,7,6,2473,5,4,,AWD
311,Dodge Charger,Coupe,Diesel,91531.4,2011,Automatic,71173.62,10.2,10,10,7,5,3775.99,5,4,,AWD
312,Volkswagen Tiguan,Wagon,Petrol,37697.21,2020,Automatic,23035.01,17.6,6,8,10,8,1751.28,4,7,,AWD
313,Subaru WRX,Convertible,Diesel,91195.97,2010,Automatic,69189.61,10.4,10,5,8,5,3818.82,1,4,,AWD
314,Porsche Cayenne,Coupe,Diesel,143063.67,2013,Automatic,124556.28,11.3,10,9,9,8,5013.11,3,5,,AWD
315,BMW M3,Coupe,Diesel,99646.91,2011,Automatic,76386.09,10.7,10,10,7,7,4467.85,2,2,,AWD
316,Toyota Highlander,Wagon,Diesel,41673.38,2012,Automatic,25410.28,17.6,8,10,8,10,1209.35,2,7,,FWD
317,GMC Acadia,Hatchback,Diesel,45308.01,2022,Manual,35487.44,24.3,8,8,8,7,2137.71,4,7,,FWD
318,Hyundai Elantra,Wagon,Petrol,29163.96,2022,Manual,14871.17,25,6,8,5,4,1392.08,1,5,,FWD
319,BMW M3,Convertible,Petrol,73467.1,2011,Automatic,48862.07,13,9,8,8,5,2818.91,2,2,,RWD
320,Ford Fusion,Wagon,Petrol,19222.42,2022,Manual,9121.5,24.6,5,7,6,4,628.79,5,5,,FWD
321,BMW i3,Hatchback,Hybrid,50925.32,2011,Automatic,32651.08,25.9,6,8,6,6,713.39,2,4,,AWD
322,Subaru WRX,Sedan,Petrol,75469.49,2021,Automatic,56397.09,12.5,9,8,7,6,4728.5,2,2,,RWD
323,Lexus LS,Sedan,Petrol,130382.3,2024,Automatic,99082.46,10,10,10,10,10,6614.83,3,5,,RWD
324,Toyota Highlander,SUV,Diesel,28765.17,2018,Automatic,19571.92,23.2,6,9,9,10,2202.63,1,7,,AWD
325,Tata Harrier,Wagon,Diesel,44864.91,2013,Automatic,28042.74,19.9,7,8,6,6,2838.84,3,5,,FWD
326,Nissan Altima,Wagon,Petrol,18806.8,2016,Automatic,10939.76,23.9,6,9,6,6,940.5,1,5,,FWD
327,Nissan Altima,Hatchback,Diesel,28557.77,2022,Automatic,13657.69,27.1,5,10,6,4,915.55,4,5,,FWD
328,Tesla Model S,Sedan,Hybrid,40284.52,2015,Automatic,32105.06,27.5,8,7,8,7,912.46,1,4,,AWD
329,Toyota Camry,Hatchback,Petrol,25585.81,2021,Automatic,15185.33,20.8,6,7,4,4,694.58,1,5,,FWD
330,Kia Niro EV,SUV,Electric,59313.94,2017,Automatic,43510.73,26.5,8,7,7,8,621.72,4,5,77.6,FWD
331,Hyundai Ioniq,SUV,Hybrid,31152.14,2012,Automatic,24359.67,26.1,6,8,8,6,670.37,4,5,,AWD
332,Subaru WRX,Sedan,Diesel,60179.5,2011,Automatic,41736.52,15,9,10,6,7,2824.55,3,2,,RWD
333,Mazda MX-5,Convertible,Diesel,76680.55,2020,Manual,58661.97,14.4,9,6,6,7,4061.36,1,4,,AWD
334,Nissan Rogue,Wagon,Diesel,35599.74,2020,Automatic,27608.04,23.2,6,5,9,10,2019.16,4,5,,FWD
335,Maserati Ghibli,SUV,Diesel,194012.39,2019,Automatic,155021.35,9.4,10,8,10,10,4428.22,4,4,,AWD
336,Jaguar F-Pace,Coupe,Diesel,152062.75,2018,Automatic,128580.89,9.9,10,7,10,8,6409.83,3,4,,AWD
337,Kia Niro EV,Hatchback,Hybrid,55248.2,2012,Automatic,41450.69,26.3,7,9,8,8,504.61,4,5,,FWD
338,Porsche 911,Sedan,Hybrid,199229.45,2018,Automatic,153230.72,8.6,9,7,10,8,4524.33,2,5,,AWD
339,Hyundai Elantra,Wagon,Diesel,24959.24,2016,Manual,12941.56,29.9,4,6,5,4,1496.43,1,5,,FWD
340,Toyota Corolla,Wagon,Diesel,23140.81,2018,Manual,9328.66,21,6,7,4,5,1421.91,3,5,,FWD
341,Toyota Camry,Wagon,Diesel,24470.95,2010,Automatic,11980.77,20.5,5,9,6,4,763.41,2,5,,FWD
342,Tesla Model S,Sedan,Hybrid,51827.38,2024,Automatic,40197.79,25.6,8,8,7,7,1239.43,2,4,,FWD
343,Nissan GT-R,Coupe,Petrol,83919.34,2021,Manual,65414.12,9.4,10,5,8,7,4516.25,5,2,,RWD
344,Subaru WRX,Coupe,Petrol,86169.8,2021,Automatic,55165.79,10.3,9,10,8,6,4341.77,3,4,,AWD
345,Nissan Leaf,SUV,Electric,46877.39,2021,Automatic,34571.01,27.7,8,7,6,8,1712.82,5,4,30.8,AWD
346,Nissan Altima,Sedan,Petrol,29642.06,2024,Manual,14331.38,25.3,6,9,6,6,924.54,2,5,,FWD
347,Chevrolet Corvette,Coupe,Petrol,75181.51,2016,Automatic,45368.98,9.9,9,10,6,6,4746.19,4,4,,AWD
348,Chevrolet Camaro,Convertible,Diesel,63785.41,2016,Manual,43935.98,8.7,10,10,8,7,5104.69,4,4,,AWD
349,Chevrolet Camaro,Convertible,Petrol,60209.55,2020,Manual,44478.14,10.7,9,8,8,7,4063.21,4,2,,RWD
350,GMC Acadia,Hatchback,Petrol,31879.75,2010,Automatic,21310.05,16.9,7,8,8,7,2208.53,4,5,,AWD
351,Lexus LS,Convertible,Hybrid,105109.62,2014,Automatic,92382.36,9.3,9,6,10,10,6920.08,4,5,,AWD
352,Honda Civic,Wagon,Petrol,16705.24,2016,Manual,9206.22,24.3,6,9,4,4,1249,1,5,,FWD
353,Subaru Outback,Wagon,Petrol,38785.92,2010,Automatic,24369.29,19.7,7,7,9,10,2058.62,5,5,,FWD
354,Hyundai Elantra,Sedan,Diesel,20999.73,2018,Automatic,11768.93,22.3,6,7,5,4,895.36,5,5,,FWD
355,BMW i3,Sedan,Electric,57555.5,2010,Automatic,39582.19,27.1,7,7,6,7,1532.4,2,5,62.3,AWD
356,Hyundai Elantra,Wagon,Petrol,27925.32,2017,Manual,14895.82,23.4,6,7,4,5,569.75,2,5,,FWD
357,Chevrolet Bolt,SUV,Electric,40199.87,2023,Automatic,28061.78,25,6,6,8,8,1937.44,4,4,30.8,AWD
358,Mazda MX-5,Convertible,Petrol,63643.56,2013,Automatic,45185,11.6,9,7,6,6,2701.61,2,2,,RWD
359,Ford Focus,Wagon,Petrol,25582.47,2017,Manual,12578.21,28.4,5,10,5,5,795.7,1,5,,FWD
360,Lexus LS,Convertible,Diesel,112582.59,2021,Automatic,92403.33,9.5,10,5,9,10,5406.78,3,4,,AWD
361,Kia Forte,Sedan,Diesel,19045.61,2011,Manual,10181.74,21.1,4,7,4,5,1214.84,5,5,,FWD
362,Toyota Prius,Sedan,Hybrid,35676.13,2020,Automatic,23190.34,29.4,8,9,8,7,1483.91,3,5,,AWD
363,BMW X5,Convertible,Petrol,186704.97,2018,Automatic,144964.55,10.1,8,10,9,9,4997.3,2,4,,AWD
364,Honda CR-V,Wagon,Petrol,48039.38,2023,Automatic,33027.98,24.8,8,7,10,10,2237.17,2,7,,FWD
365,Dodge Charger,Convertible,Diesel,89990.47,2013,Manual,66601.77,13.3,9,5,6,5,3967.53,3,2,,RWD
366,Chevrolet Bolt,Hatchback,Hybrid,51457.08,2022,Automatic,36904.9,30,8,7,7,8,1118.34,1,5,,FWD
367,Kia Sorento,SUV,Hybrid,30677.47,2010,Automatic,20829.72,24.2,7,5,8,8,1546.32,1,7,,FWD
368,Dodge Charger,Coupe,Diesel,70598,2016,Automatic,43900.34,8.1,10,7,8,7,4295.58,1,4,,AWD
369,Hyundai Elantra,Wagon,Diesel,29389.25,2013,Manual,12313.04,29.2,6,7,4,4,1322.63,4,5,,FWD
370,Volkswagen Passat,SUV,Petrol,50668.25,2017,Automatic,33388.11,21.4,7,8,7,5,2988,2,5,,FWD
371,Lexus LS,Sedan,Diesel,145149.42,2011,Automatic,109980.09,11.1,10,9,9,9,6285.89,3,4,,RWD
372,Hyundai Ioniq,Sedan,Hybrid,35009.97,2013,Automatic,25659.29,25.3,8,7,6,6,538.44,1,5,,FWD
373,Nissan GT-R,Convertible,Petrol,75663.86,2015,Manual,60076.31,10.3,9,10,8,6,4103.96,4,2,,AWD
374,Lexus LS,Coupe,Diesel,197686.15,2014,Automatic,143686.76,9.1,9,10,9,8,6203.98,2,4,,RWD
375,Porsche Boxster,Sedan,Petrol,83077.21,2015,Manual,64934.8,14.9,9,7,8,5,4916.71,4,2,,AWD
376,Mazda CX-5,Minivan,Diesel,39955.9,2014,Automatic,24085.23,18,7,9,10,10,2045.96,5,7,,AWD
377,Ford Fusion,Hatchback,Diesel,15145.78,2011,Manual,6060.33,23.3,6,10,4,4,1128.77,4,5,,FWD
378,Nissan Leaf,Sedan,Hybrid,39814.15,2018,Automatic,28626.43,25.3,6,7,7,7,619.11,2,5,,AWD
379,BMW 7 Series,Convertible,Hybrid,180582.44,2018,Automatic,137267.54,10.7,9,6,9,9,4437.55,2,4,,AWD
380,Tesla Model 3,Sedan,Electric,52031.33,2013,Automatic,31928.95,26.6,8,9,6,6,1045.5,5,5,37.2,FWD
381,Kia Niro EV,Hatchback,Hybrid,34820.68,2022,Automatic,26136.41,28,6,7,8,8,1612.92,1,5,,AWD
382,Ford Explorer,Minivan,Petrol,42969.87,2021,Automatic,29259.66,16.6,8,7,8,9,1063.64,5,5,,AWD
383,Porsche Boxster,Coupe,Petrol,83937.57,2022,Automatic,64909.96,13.4,10,10,8,6,4218.85,3,2,,AWD
384,Toyota Camry,Hatchback,Petrol,20555.38,2016,Automatic,10773.6,29.2,4,9,6,4,1252.43,4,5,,FWD
385,Hyundai Elantra,Sedan,Petrol,24311.48,2015,Automatic,11883.96,21.2,5,5,6,4,1286.4,1,5,,FWD
386,Dodge Durango,Sedan,Diesel,31418.32,2019,Manual,21172.45,22.5,7,6,8,7,2649.65,2,7,,FWD
387,Nissan Altima,Wagon,Diesel,20113.97,2021,Automatic,11971.9,25.5,6,7,6,5,1381.14,2,5,,FWD
388,Audi A4,Sedan,Petrol,172756.94,2023,Automatic,142977.61,9.9,8,10,9,10,4357.49,3,5,,AWD
389,Jaguar F-Pace,Convertible,Hybrid,153789.87,2020,Automatic,108438.63,11.7,8,8,10,10,6675.31,2,4,,AWD
390,Kia Forte,Hatchback,Diesel,27377.88,2020,Automatic,13312.42,21.9,6,8,5,4,1301.38,3,5,,FWD
391,Dodge Charger,Convertible,Diesel,81113.91,2021,Manual,57254.37,14.2,10,7,7,7,3760.38,3,2,,RWD
392,Honda Accord,Wagon,Diesel,17230.02,2014,Manual,8108.6,27.4,4,9,5,5,1094.66,5,5,,FWD
393,Ford Focus,Wagon,Petrol,29492.03,2011,Automatic,12378.03,23.3,6,7,5,5,851.64,4,5,,FWD
394,Tata Harrier,SUV,Diesel,41343.99,2014,Automatic,33065.72,18.6,6,6,6,7,1575.82,5,5,,AWD
395,Lexus LS,Coupe,Hybrid,147049.45,2019,Automatic,130205.11,11.6,9,7,10,9,6088.05,2,5,,AWD
396,Nissan Altima,Wagon,Petrol,20047.92,2020,Automatic,11985.97,26.7,4,10,4,6,1455.5,4,5,,FWD
397,Ford Fusion,Wagon,Diesel,23802,2016,Automatic,11895.75,26.5,4,8,5,6,1240.37,4,5,,FWD
398,Dodge Challenger,Convertible,Diesel,79809.31,2010,Automatic,60054.27,8.4,10,9,7,7,3385.18,5,4,,RWD
399,Dodge Charger,Coupe,Diesel,78397.84,2014,Manual,53761.89,13.7,9,9,8,7,4066.82,3,4,,RWD
400,Mercedes S-Class,Sedan,Hybrid,169413.15,2018,Automatic,148177.63,10.3,9,8,9,10,6773.91,3,4,,RWD
401,Toyota Highlander,SUV,Hybrid,49316.63,2017,Automatic,31454.38,23.2,8,8,10,9,1238.91,1,7,,FWD
402,Chevrolet Corvette,Coupe,Petrol,92379.86,2015,Manual,58205.8,13.2,10,5,7,5,2831.72,1,4,,RWD
403,Ford Focus,Sedan,Diesel,15046.78,2022,Manual,7624.28,27.9,5,6,6,5,1302.65,2,5,,FWD
404,Jaguar XF,Coupe,Hybrid,177524.22,2021,Automatic,124973.51,11,9,6,10,8,6201.27,3,4,,AWD
405,Kia Niro EV,Sedan,Electric,37670.34,2012,Automatic,27938.57,25.7,8,5,6,6,619.23,4,5,79.2,AWD
406,Chevrolet Corvette,Sedan,Petrol,76180.56,2022,Manual,47919.31,11.5,10,7,7,6,2669.35,1,4,,RWD
407,Ford Mustang Mach-E,SUV,Electric,51706.69,2024,Automatic,36969.51,28.6,7,8,6,7,1670.99,1,4,23.9,AWD
408,Mercedes S-Class,Convertible,Petrol,194760.12,2021,Automatic,168970.54,9.5,8,8,10,9,4194.66,5,5,,RWD
409,Kia Forte,Hatchback,Petrol,27400.61,2018,Automatic,12056.64,24.2,4,9,6,4,930.06,2,5,,FWD
410,BMW 7 Series,Sedan,Petrol,151049.59,2016,Automatic,115387.14,11.4,10,6,9,9,6112.94,3,4,,AWD
411,Porsche Boxster,Coupe,Diesel,62370.47,2019,Manual,41642.27,14.1,9,8,8,6,5389.38,1,2,,AWD
412,Volkswagen Passat,Hatchback,Hybrid,55471.63,2023,Manual,36176.15,23.4,6,6,8,5,2968.86,5,7,,FWD
413,Nissan Leaf,Hatchback,Hybrid,36239.79,2017,Automatic,24330.25,26.3,8,7,6,6,1984.75,5,5,,FWD
414,Mazda CX-5,SUV,Hybrid,49571.88,2020,Automatic,31539.95,24.7,8,5,9,10,1495.22,4,7,,AWD
415,Mercedes S-Class,SUV,Hybrid,122787.68,2022,Automatic,105006.97,10.4,9,6,10,9,4042.87,1,5,,RWD
416,Audi Q7,Coupe,Hybrid,194317.68,2020,Automatic,159525.92,9.5,10,6,9,8,4429.28,3,4,,AWD
417,Honda Clarity,Sedan,Hybrid,50486.78,2024,Automatic,40292.5,26.5,7,5,7,6,1581.64,1,4,,AWD
418,Nissan GT-R,Sedan,Petrol,78874.72,2011,Manual,56578.01,11.2,10,9,8,6,3807.8,3,4,,AWD
419,Porsche 911,Coupe,Diesel,194877.74,2014,Automatic,137663.6,11.7,8,8,9,10,4588.93,3,5,,AWD
420,Mercedes C-Class,SUV,Hybrid,133507.14,2011,Automatic,113489.07,8.4,10,8,9,10,4476.53,1,5,,RWD
421,Porsche 911,Sedan,Diesel,108196.15,2020,Automatic,93337.34,8.2,9,7,10,8,5658.21,3,4,,RWD
422,Hyundai Ioniq,Sedan,Hybrid,37578.91,2016,Automatic,25639.99,25.4,6,6,6,8,1420.18,5,4,,AWD
423,Honda Clarity,Hatchback,Electric,30520.11,2024,Automatic,23186.61,26.1,8,9,7,6,1556.57,2,5,95.5,FWD
424,Nissan Sentra,Hatchback,Diesel,22092.54,2023,Automatic,10917.75,28.3,5,7,4,6,758.9,4,5,,FWD
425,BMW i3,Hatchback,Electric,44395.17,2017,Automatic,33975.67,26.2,8,9,7,7,1006.35,2,5,25.3,FWD
426,Kia Optima,Wagon,Petrol,59177.13,2020,Manual,40106.89,23.3,6,9,7,5,2661.95,3,7,,FWD
427,Honda Civic,Sedan,Diesel,18885.04,2019,Manual,10831.64,20.7,4,5,6,4,1456.26,5,5,,FWD
