Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
213,Subaru WRX,Sedan,Petrol,89812.11,2023,Automatic,56178,9.9,10,10,7,7,5121.22,5,2,,RWD
214,Tata Harrier,Wagon,Hybrid,32804.35,2012,Manual,25949.41,24.6,6,7,7,5,1830.52,5,7,,FWD
215,Toyota Prius,Hatchback,Electric,51593.46,2021,Automatic,36081.53,28.2,7,8,7,7,1093.58,2,4,83,AWD
216,Subaru Outback,SUV,Diesel,37182.95,2016,Automatic,28270.9,19.8,8,9,9,8,2286.93,5,5,,FWD
217,Porsche Cayenne,Coupe,Hybrid,108945.23,2015,Automatic,94712.04,10.1,8,9,9,9,6228.73,5,5,,RWD
218,Chevrolet Malibu,Hatchback,Diesel,37637.25,2012,Manual,23482.56,20.4,7,7,6,6,2574.99,1,7,,FWD
219,Volkswagen Passat,Sedan,Diesel,46466.09,2022,Manual,31544.93,22,8,10,7,7,1670.82,1,7,,AWD
220,Porsche Boxster,Convertible,Petrol,66025.23,2016,Automatic,48373.25,10.4,10,5,7,6,3736.62,5,2,,AWD
221,Volkswagen Passat,SUV,Diesel,42829.83,2015,Automatic,33473.71,24.8,6,9,7,5,2614.08,2,4,,FWD
222,Toyota Corolla,Wagon,Petrol,26755.56,2022,Automatic,11622.88,20.2,5,10,4,4,1083.3,3,5,,FWD
223,Chevrolet Camaro,Sedan,Diesel,71608.71,2020,Automatic,53148.2,9.4,10,10,8,5,3856.28,3,4,,AWD
224,Hyundai Kona,SUV,Hybrid,43160.17,2016,Manual,29078.82,23,6,5,8,5,1530.45,1,4,,AWD
225,Porsche Boxster,Convertible,Petrol,92126.77,2022,Manual,67997.77,12.3,10,9,8,7,4336.86,1,4,,RWD
226,Nissan GT-R,Convertible,Petrol,81216.33,2021,Automatic,55890.65,11.9,9,10,7,5,2972.63,4,4,,AWD
227,Maserati Ghibli,SUV,Hybrid,118719.07,2015,Automatic,104140.32,9.1,8,5,10,10,5429.94,5,5,,AWD
228,Kia Optima,Sedan,Petrol,47681.18,2015,Manual,37175.91,21.4,8,6,8,7,2459.49,4,4,,AWD
229,Ford Explorer,Wagon,Hybrid,38140.21,2015,Automatic,27268.28,20.5,6,9,9,10,1317.83,3,5,,AWD
230,Mercedes S-Class,Convertible,Hybrid,123819.33,2022,Automatic,99031.69,10.3,8,5,9,8,4062.88,4,4,,AWD
231,Volkswagen Tiguan,SUV,Diesel,34094.53,2024,Automatic,23636.91,18,7,5,10,10,1716.65,1,5,,AWD
232,Porsche 911,Sedan,Petrol,112089.8,2024,Automatic,82861.31,8,8,8,9,8,6865.68,4,5,,RWD
233,Chevrolet Bolt,Hatchback,Electric,42242.92,2018,Automatic,31143.07,29.7,8,6,6,6,1761.78,3,4,69.6,AWD
234,Chevrolet Bolt,Hatchback,Electric,54607.01,2010,Automatic,43121.53,25.7,6,6,6,8,813.89,3,4,52.2,FWD
235,Honda Clarity,Hatchback,Electric,35305.74,2011,Automatic,22844.07,28.3,8,9,7,7,1968.7,2,4,36,AWD
236,Hyundai Elantra,Hatchback,Petrol,25327.57,2019,Manual,13335.53,21.7,5,7,5,5,1142.28,3,5,,FWD
237,Chrysler Pacifica,Hatchback,Hybrid,52492.58,2024,Automatic,36457.57,22.9,6,8,7,5,2570.31,1,7,,AWD
238,Porsche Boxster,Sedan,Petrol,86204.71,2011,Manual,53954.51,14,10,9,6,6,5100.87,5,2,,RWD
239,Porsche Cayenne,Convertible,Hybrid,189379.14,2024,Automatic,134739.3,9.3,9,6,9,9,5167.3,3,4,,RWD
240,Dodge Durango,SUV,Diesel,57485.1,2018,Automatic,45825.65,24.8,8,6,7,7,2304.73,4,7,,FWD
241,Honda Accord,Wagon,Diesel,26590.99,2013,Automatic,15603.25,27.6,4,6,5,4,1186.93,1,5,,FWD
242,Dodge Durango,SUV,Petrol,54552.37,2023,Manual,43363.95,23.7,8,6,6,7,2785.88,3,5,,FWD
243,Dodge Challenger,Sedan,Diesel,65870.3,2021,Automatic,49462.16,14.7,10,7,8,5,4906.58,3,4,,AWD
244,Volkswagen Passat,Wagon,Hybrid,41266.03,2021,Manual,31119.5,21.9,7,8,7,5,2979.85,3,7,,FWD
245,Chevrolet Camaro,Sedan,Petrol,80985.74,2024,Manual,50990.73,11.6,10,8,7,6,4945.2,2,4,,AWD
246,Honda Clarity,Sedan,Electric,35029.88,2017,Automatic,22429.35,26.9,7,7,8,6,1582.82,3,5,46.9,AWD
247,Porsche Boxster,Coupe,Petrol,63681.22,2020,Manual,42190.51,9.3,10,7,7,7,4849.85,5,2,,AWD
248,Porsche Boxster,Sedan,Petrol,78286.07,2020,Manual,54863.65,9.9,9,10,8,6,3865.29,4,2,,RWD
249,Toyota Highlander,Minivan,Diesel,30403.56,2012,Automatic,21085.31,17.7,6,10,9,10,1299.76,1,7,,AWD
250,Jeep Grand Cherokee,Hatchback,Diesel,55221.42,2019,Manual,34184.66,18.6,7,9,6,6,2683.61,1,7,,AWD
251,Lexus LS,Sedan,Petrol,186538.99,2010,Automatic,140311.73,10.3,10,5,10,9,4682.95,3,5,,RWD
252,Subaru WRX,Coupe,Diesel,99651.72,2016,Manual,63847.13,14,9,5,6,5,4187.15,3,4,,RWD
253,Ford Fusion,Sedan,Diesel,25675.66,2014,Manual,14584.39,21.4,6,6,5,5,1084.78,3,5,,FWD
254,BMW 7 Series,SUV,Hybrid,148039.08,2010,Automatic,120198.37,10.5,8,6,9,9,5398.91,2,5,,AWD
255,Nissan Rogue,SUV,Diesel,26851,2023,Automatic,18685.15,24.6,8,9,8,8,2267.91,2,5,,FWD
256,Mazda CX-5,Wagon,Diesel,34762.5,2012,Automatic,25478.21,20.1,7,5,9,8,2344.16,1,7,,AWD
257,Subaru WRX,Convertible,Petrol,63086.87,2016,Manual,49711.74,12.3,10,8,6,7,2799.06,2,2,,AWD
258,Tata Harrier,Hatchback,Diesel,51932.07,2015,Manual,34813.92,21.8,6,10,6,5,2901.43,3,4,,AWD
259,Toyota Highlander,Wagon,Petrol,41048.51,2017,Automatic,29009.1,21.5,6,8,10,10,2230.97,5,5,,FWD
260,Suzuki Swift,Sedan,Petrol,28081.51,2011,Manual,11504.28,20.4,5,5,5,6,1042.43,5,5,,FWD
261,Ford Mustang,Coupe,Petrol,63136.7,2018,Automatic,48120.39,14.4,10,10,8,7,4531.18,2,2,,RWD
262,BMW i3,Hatchback,Hybrid,53384.26,2010,Automatic,38146.21,25.5,8,5,7,8,1384.59,2,4,,FWD
263,Kia Sorento,Minivan,Diesel,25036.57,2022,Automatic,16864.68,16.4,6,5,9,10,2225.9,3,7,,AWD
264,Suzuki Swift,Hatchback,Petrol,21117.07,2023,Manual,9994.12,28.1,4,5,5,5,1408.16,5,5,,FWD
265,Toyota Camry,Wagon,Petrol,28502.4,2019,Automatic,12883.15,26,4,7,5,4,1453.07,2,5,,FWD
266,Kia Sorento,Wagon,Diesel,26312.62,2014,Automatic,19970.68,22.9,7,9,8,8,1212.38,4,7,,FWD
267,Audi A4,Convertible,Diesel,128089.58,2010,Automatic,96411.29,11.6,9,5,9,8,4504.34,5,5,,RWD
268,Mazda MX-5,Convertible,Petrol,79699.64,2013,Manual,58962.15,12.4,9,9,8,6,3573.82,4,4,,AWD
269,Suzuki Baleno,Hatchback,Diesel,19736.99,2012,Manual,8050.94,20.7,6,8,4,4,1136.07,3,5,,FWD
270,Nissan Rogue,Minivan,Hybrid,44981.16,2014,Automatic,31846.18,23.2,7,6,10,9,2345.13,4,5,,FWD
271,Audi A4,Sedan,Petrol,167276.69,2014,Automatic,130441.32,9.2,8,8,9,9,5906.56,5,5,,RWD
272,Chrysler Pacifica,Sedan,Diesel,30172.3,2018,Automatic,19448.41,18.1,6,7,6,6,2645.71,1,4,,AWD
273,Jeep Grand Cherokee,Hatchback,Petrol,57484.79,2011,Automatic,45965.14,23.1,8,10,8,7,1536.46,2,5,,FWD
274,Hyundai Ioniq,SUV,Electric,59119.36,2022,Automatic,43346.23,28,8,10,8,8,985.33,2,4,78.6,FWD
275,Lexus LS,Coupe,Hybrid,147012.98,2010,Automatic,118593.28,10.7,8,9,9,8,4599.05,5,4,,AWD
276,Chevrolet Camaro,Coupe,Petrol,76459.59,2020,Manual,55292.36,12.8,10,8,8,6,4302.05,5,2,,AWD
277,Subaru Outback,Minivan,Diesel,26735.22,2012,Automatic,21103.45,22,7,9,10,8,1709.01,2,5,,AWD
278,Chrysler Pacifica,SUV,Diesel,31762,2016,Automatic,24826.34,19.6,8,9,7,5,1943.72,2,4,,FWD
279,Honda Accord,Sedan,Petrol,24373.89,2024,Automatic,13012.15,20.3,5,5,5,4,661.99,1,5,,FWD
280,Lexus LS,Convertible,Hybrid,194976.84,2018,Automatic,165411.24,11.8,9,8,10,10,6732.71,2,5,,RWD
281,Ford Fusion,Wagon,Diesel,19033.05,2017,Manual,7660.21,21.9,4,10,5,5,1296.69,4,5,,FWD
282,Toyota Camry,Sedan,Diesel,20345.6,2021,Manual,9609.4,28,4,5,5,4,1216.64,5,5,,FWD
283,Audi A4,Coupe,Hybrid,153960.02,2014,Automatic,125788.08,11.6,10,8,9,9,6317.28,2,5,,RWD
284,Chevrolet Camaro,Coupe,Diesel,89119.15,2017,Manual,60182.02,8.8,10,5,7,6,3742.29,4,2,,RWD
285,Kia Niro EV,Hatchback,Hybrid,37378.92,2015,Automatic,23434.77,28.6,7,8,8,7,608.21,1,5,,AWD
286,Chevrolet Camaro,Sedan,Petrol,68120.88,2010,Automatic,47712.88,13.1,9,7,6,5,5497.98,1,2,,RWD
287,BMW 7 Series,SUV,Diesel,145361.66,2024,Automatic,119144.22,8.9,10,8,10,8,4804.34,1,4,,AWD
288,Chevrolet Traverse,SUV,Hybrid,40104.2,2014,Automatic,31242.27,20.1,8,8,10,9,1353.08,3,7,,AWD
289,Suzuki Baleno,Wagon,Petrol,27362.4,2021,Manual,15907.65,23.9,6,8,4,4,1308.54,3,5,,FWD
290,Dodge Durango,Sedan,Hybrid,30593.63,2014,Automatic,23119.61,20.1,7,8,6,7,1566.55,1,4,,FWD
291,BMW M3,Coupe,Petrol,60965.73,2017,Automatic,45321.46,10.2,9,5,7,6,4331.48,5,2,,AWD
292,Hyundai Ioniq,SUV,Hybrid,54081.03,2014,Automatic,32483.26,26.9,8,5,7,7,1607.52,5,5,,FWD
293,Honda Accord,Hatchback,Diesel,18673.19,2013,Automatic,11004.58,25.6,4,6,6,5,1469.06,2,5,,FWD
294,Nissan Rogue,SUV,Petrol,48358.76,2022,Automatic,34365.82,20.3,6,9,8,10,1660.9,2,5,,AWD
295,BMW X5,Convertible,Diesel,196333.68,2018,Automatic,166674.53,10.2,8,8,9,8,4573.39,1,5,,AWD
296,Nissan Leaf,SUV,Electric,43382.55,2019,Automatic,33785.17,25.1,8,10,7,7,813.64,2,4,33.7,FWD
297,Ford Fusion,Sedan,Diesel,25853.7,2018,Manual,11223.9,26.5,4,5,5,5,1162.72,4,5,,FWD
298,Suzuki Baleno,Sedan,Diesel,27050.57,2017,Automatic,13425.74,22.9,6,5,6,6,1184.01,1,5,,FWD
299,Hyundai Tucson,Minivan,Diesel,48660.89,2010,Automatic,35262.67,17.7,8,5,9,9,1927.98,3,7,,FWD
300,BMW M3,Coupe,Petrol,98527.95,2021,Manual,62119.16,10.9,10,10,8,5,5390.43,5,2,,RWD
301,Tesla Model 3,Hatchback,Hybrid,52775.46,2022,Automatic,33580.38,27.4,8,9,6,8,1071.82,2,4,,FWD
302,Dodge Challenger,Sedan,Diesel,79167.61,2012,Manual,49149.34,14.5,9,5,8,7,4776.59,4,2,,RWD
303,Ford Mustang,Convertible,Diesel,75157.86,2015,Automatic,58095.7,13.9,9,8,6,5,4284.62,1,4,,AWD
304,Kia Niro EV,Hatchback,Electric,54064.93,2011,Automatic,42806.87,28.3,7,7,6,6,1609.4,4,4,52.1,AWD
305,Mercedes C-Class,Sedan,Diesel,181499.67,2023,Automatic,141327.22,8.8,9,8,10,8,5320.87,4,5,,AWD
306,Maserati Ghibli,SUV,Petrol,129701.76,2011,Automatic,103652,10.2,10,9,9,10,5822.87,3,5,,AWD
307,Dodge Charger,Convertible,Diesel,98576.4,2023,Manual,62767.51,8.1,9,9,6,7,3471.53,3,2,,RWD
308,Volkswagen Tiguan,Minivan,Hybrid,32945.01,2019,Automatic,19994.35,15.3,8,5,8,9,2365.38,3,5,,AWD
309,Mazda MX-5,Coupe,Diesel,67108.92,2015,Manual,43767.81,11.2,10,5,6,7,4432.41,1,2,,RWD
310,Dodge Challenger,Convertible,Petrol,90684.05,2011,Automatic,61059.48,13.5,9,7,6,7,5087.91,1,2,,RWD
311,Ford Fusion,Sedan,Diesel,21275.84,2010,Automatic,9962.38,21.5,4,10,5,4,501.49,3,5,,FWD
312,Dodge Durango,Wagon,Diesel,41299.63,2011,Automatic,25470.05,21.3,8,6,6,5,2981.51,3,5,,AWD
313,Ford Focus,Wagon,Diesel,22709.77,2013,Automatic,10385.92,25.4,4,6,6,6,595.11,4,5,,FWD
314,Chevrolet Bolt,Sedan,Hybrid,51834.48,2021,Automatic,37267.81,27.1,7,7,7,7,1633.44,1,5,,AWD
315,Volkswagen Passat,Hatchback,Hybrid,34705.49,2022,Manual,23772.62,19,8,10,6,7,2814.91,3,5,,FWD
316,Honda CR-V,SUV,Diesel,28147.08,2024,Automatic,21985.67,16.4,6,8,9,10,2300.5,1,7,,AWD
317,Subaru Outback,Minivan,Diesel,27718.51,2011,Automatic,21383.65,18.9,8,9,10,9,1810.73,4,7,,AWD
318,Hyundai Kona,Sedan,Petrol,44096.02,2023,Automatic,31808.89,20.9,8,9,6,6,1976.65,4,7,,FWD
319,Ford Mustang Mach-E,Hatchback,Hybrid,52792.8,2011,Automatic,40988.4,28.3,8,10,6,8,1811.9,5,4,,FWD
320,Tata Harrier,Hatchback,Petrol,57763.47,2016,Manual,35366.91,15.1,8,6,7,5,2289.32,3,5,,FWD
321,Tata Harrier,SUV,Petrol,47760.76,2016,Manual,32176.32,19,7,9,7,5,1643.3,3,7,,AWD
322,Toyota Highlander,SUV,Diesel,30247.99,2022,Automatic,20027.99,21.9,7,6,9,8,1848.4,4,5,,AWD
323,Porsche 911,SUV,Diesel,153080.73,2010,Automatic,115246.2,11.3,9,8,9,10,4276.26,1,5,,RWD
324,Chevrolet Traverse,SUV,Petrol,32182.15,2012,Automatic,23900.08,20.8,8,9,10,10,2016.53,2,5,,FWD
325,Chevrolet Camaro,Sedan,Petrol,74927.11,2020,Manual,52458.83,8.9,10,8,8,6,4685.06,2,4,,RWD
326,Porsche Boxster,Coupe,Petrol,73527.63,2016,Automatic,49863.44,12.1,9,9,7,7,4896.73,4,2,,AWD
327,Chevrolet Corvette,Sedan,Diesel,79899.07,2020,Automatic,51134.82,15,10,7,6,6,2966.71,5,2,,RWD
328,Ford Fusion,Sedan,Diesel,17169.07,2024,Automatic,7453.91,28.2,4,8,6,5,1201.65,5,5,,FWD
329,Chevrolet Camaro,Coupe,Petrol,87317.95,2022,Manual,68374.13,9.2,9,10,7,7,3374.43,3,2,,AWD
330,Buick Enclave,SUV,Hybrid,51553.42,2012,Manual,39892.95,20.6,6,6,6,6,1571.52,3,5,,FWD
331,Volkswagen Passat,Hatchback,Hybrid,35724.89,2024,Automatic,21596.64,18.9,6,9,8,7,1562.22,3,5,,AWD
332,Nissan Sentra,Hatchback,Petrol,21451.65,2024,Automatic,9139.65,24.3,5,7,5,4,604.35,1,5,,FWD
333,BMW X5,Sedan,Hybrid,136900.57,2016,Automatic,99565.08,9.9,10,10,9,10,5669.35,1,4,,RWD
334,Honda Clarity,Hatchback,Electric,47322.66,2021,Automatic,35927.74,27.2,8,8,6,6,724.76,3,5,54.2,FWD
335,Toyota Highlander,Minivan,Diesel,49767.12,2018,Automatic,32723.59,23.9,6,7,9,10,1630.49,5,5,,FWD
336,Ford Explorer,SUV,Diesel,36334.74,2016,Automatic,26715.34,22.6,6,5,9,10,1008.96,2,7,,AWD
337,Lexus LS,Coupe,Hybrid,150769.03,2017,Automatic,132477.7,10.3,10,9,9,9,5802.95,4,4,,AWD
338,Maserati Ghibli,Sedan,Diesel,174432.94,2016,Automatic,134560.53,9.7,10,6,10,9,6081.75,1,5,,RWD
339,Jaguar XF,Coupe,Hybrid,168758.73,2024,Automatic,144588.7,10.7,9,10,9,10,6914.53,5,4,,AWD
340,Ford Mustang,Convertible,Petrol,66205.53,2015,Manual,42245.56,13.8,9,7,6,7,5299.52,3,2,,AWD
341,Ford Focus,Sedan,Diesel,15937.83,2011,Manual,8986.06,28,6,6,6,5,1383.62,3,5,,FWD
342,Toyota Highlander,Minivan,Petrol,48930.25,2016,Automatic,34152.05,20.8,7,8,9,10,1116.58,4,5,,FWD
343,Honda Civic,Sedan,Diesel,29036.68,2020,Automatic,14292.81,23.6,4,5,5,5,887.25,5,5,,FWD
344,Ford Explorer,Wagon,Hybrid,43671.29,2012,Automatic,28175.07,21.5,7,6,10,8,2061.26,5,5,,AWD
345,Chevrolet Corvette,Sedan,Diesel,96027.68,2014,Manual,67708.71,11.1,10,7,8,7,4073.89,3,4,,AWD
346,Kia Niro EV,SUV,Electric,43606.43,2012,Automatic,28841.51,28.7,6,5,7,7,1532.92,1,4,42.7,FWD
347,Lexus LS,Convertible,Petrol,111204.78,2012,Automatic,88858.78,8.9,9,9,10,10,4555.93,1,5,,AWD
348,Toyota Corolla,Hatchback,Diesel,24856.65,2011,Automatic,11158.97,21.5,6,6,4,4,507.35,3,5,,FWD
349,Hyundai Ioniq,Sedan,Electric,35029.87,2021,Automatic,22232.52,29.5,6,5,6,7,1496.02,2,4,43.7,FWD
350,Chevrolet Camaro,Convertible,Diesel,68495.15,2015,Manual,47883.95,12.8,10,8,8,6,2562.3,4,2,,AWD
351,BMW X5,Sedan,Petrol,180429.86,2015,Automatic,153646.9,11.5,9,9,10,8,6731.52,2,5,,RWD
352,Toyota Corolla,Wagon,Petrol,29467.4,2012,Automatic,15485.02,23.2,6,6,5,4,1103.41,3,5,,FWD
353,Dodge Durango,Sedan,Petrol,31945.46,2023,Manual,24024.21,23.6,7,7,8,5,1670.43,1,4,,FWD
354,Hyundai Kona,Sedan,Hybrid,43166.54,2010,Automatic,34069.76,17.4,8,6,8,7,1681.28,1,4,,AWD
355,Ford Explorer,Wagon,Diesel,28741.84,2023,Automatic,21600.01,15.8,7,9,9,10,1380.44,2,5,,AWD
356,Dodge Challenger,Convertible,Diesel,98306.1,2022,Manual,69371.59,9.1,9,5,7,5,2744.77,2,2,,RWD
357,Tata Harrier,SUV,Diesel,39703.57,2022,Automatic,24273.65,22.5,7,6,8,7,2052.3,3,7,,AWD
358,Tesla Model 3,Sedan,Hybrid,58990.69,2017,Automatic,39386.98,27.4,8,8,6,8,721.69,3,5,,AWD
359,Porsche 911,Convertible,Hybrid,130182.31,2011,Automatic,98011.74,9.1,9,6,10,8,4479.97,1,5,,AWD
360,Dodge Charger,Sedan,Diesel,85947.02,2011,Automatic,63023.54,10.2,10,7,8,7,3988.71,1,4,,RWD
361,Toyota Highlander,Wagon,Petrol,31631.56,2012,Automatic,24505.75,15.3,6,9,9,8,1900.22,2,5,,FWD
362,Honda Clarity,Sedan,Hybrid,35507.28,2013,Automatic,26361.8,28.4,7,6,7,8,1734.84,3,4,,AWD
363,Ford Mustang Mach-E,Sedan,Hybrid,37808.63,2022,Automatic,26335.42,25.8,8,10,6,7,723.6,2,5,,AWD
364,Jaguar F-Pace,Sedan,Diesel,144614.07,2023,Automatic,125254.67,8.1,10,10,10,9,5665.22,2,4,,AWD
365,Jaguar XF,Coupe,Petrol,103040.14,2023,Automatic,75924.36,10.4,10,8,9,8,6397.16,1,4,,RWD
366,Honda Clarity,Hatchback,Hybrid,48520.28,2010,Automatic,32272.28,27.6,8,8,8,6,985.75,1,5,,AWD
367,Kia Optima,Hatchback,Hybrid,53421.19,2020,Manual,35274.75,23.3,7,5,7,5,2822.91,2,7,,FWD
368,Tesla Model S,Sedan,Hybrid,31909.45,2017,Automatic,24524.87,28.1,6,7,8,8,882.9,4,5,,AWD
369,Tesla Model 3,Hatchback,Hybrid,54723.45,2012,Automatic,37359.56,28.9,7,10,7,7,1230.34,2,4,,FWD
370,Chevrolet Malibu,SUV,Diesel,40199.7,2018,Automatic,31472.79,15.3,7,7,8,6,1841.44,2,5,,FWD
371,Chevrolet Corvette,Coupe,Petrol,66436.58,2020,Manual,44663.12,12.4,9,5,7,7,4507.68,4,4,,RWD
372,Dodge Durango,Hatchback,Hybrid,39603.27,2015,Manual,26185.68,16.1,8,9,8,5,1887.77,5,5,,FWD
373,Porsche Cayenne,Coupe,Hybrid,165945.83,2015,Automatic,146736.59,9.7,10,6,9,9,6013.22,5,4,,RWD
374,Mazda MX-5,Coupe,Diesel,87036.89,2012,Automatic,52838.18,9.7,9,9,6,7,4609.1,2,2,,AWD
375,Volkswagen Passat,Sedan,Hybrid,41391.83,2018,Manual,26103.13,16.5,6,5,8,5,2693.45,3,5,,AWD
376,BMW 7 Series,SUV,Petrol,193198.95,2022,Automatic,173866.58,10.3,9,6,10,8,6425.54,1,5,,RWD
377,BMW M3,Coupe,Diesel,69933.47,2014,Manual,43631.88,14.4,10,9,7,6,2966.97,5,4,,RWD
378,BMW 7 Series,Coupe,Diesel,145324.11,2011,Automatic,111386.04,11.2,9,8,9,9,5032.75,2,5,,AWD
379,Mercedes C-Class,SUV,Hybrid,102747.73,2016,Automatic,87642.17,11.9,8,6,10,8,6797.49,3,5,,RWD
380,Chevrolet Malibu,Sedan,Petrol,54548.77,2024,Automatic,42062.77,16.2,8,7,8,6,1809.36,4,4,,FWD
381,Jaguar F-Pace,SUV,Petrol,183604.39,2010,Automatic,156916.36,11.4,10,8,10,10,4210.16,2,4,,RWD
382,Jaguar XF,Sedan,Diesel,102304.63,2022,Automatic,87541.35,11.6,10,6,9,8,5914.58,4,5,,AWD
383,Mercedes S-Class,SUV,Hybrid,172325.88,2013,Automatic,147928.82,11.7,9,9,10,10,4130.61,1,4,,RWD
384,Jaguar F-Pace,Sedan,Hybrid,111153.53,2012,Automatic,96627.45,11.1,10,8,9,8,6121.71,5,4,,RWD
385,Buick Enclave,Sedan,Petrol,44712.66,2012,Automatic,29924.74,22,6,6,6,5,2001.42,1,4,,FWD
386,Ford Focus,Wagon,Petrol,29542.87,2023,Automatic,14276.35,20.8,6,9,5,6,533.97,3,5,,FWD
387,Volkswagen Passat,Sedan,Petrol,45032.72,2011,Manual,35657.51,15.7,7,7,6,6,2021.49,1,5,,FWD
388,Jaguar F-Pace,SUV,Petrol,143458.72,2023,Automatic,112717.07,10.6,8,5,10,10,6810.04,5,4,,AWD
389,Suzuki Baleno,Wagon,Petrol,18581.42,2013,Manual,8595.66,23.8,6,9,5,5,1033.19,2,5,,FWD
390,Porsche Cayenne,Sedan,Diesel,144589.94,2022,Automatic,111252.5,10.2,8,9,9,10,6610.35,5,5,,RWD
391,Porsche 911,SUV,Hybrid,146287.38,2022,Automatic,123233.39,8.9,10,7,10,9,6699.83,1,5,,AWD
392,Dodge Charger,Convertible,Petrol,87447.84,2023,Automatic,57621.96,8.4,9,10,6,7,2903.25,4,2,,RWD
393,BMW 7 Series,Coupe,Petrol,120697.59,2023,Automatic,88021.93,11.6,9,6,10,9,6117.55,4,5,,AWD
394,Maserati Ghibli,Coupe,Hybrid,164186.96,2021,Automatic,125585.98,9.1,9,6,9,10,6588.39,3,5,,RWD
395,Ford Explorer,SUV,Petrol,30317.12,2010,Automatic,22740.97,17.3,7,6,10,10,1359.08,1,5,,AWD
396,Mazda MX-5,Sedan,Petrol,95822.4,2012,Automatic,72143.48,15,10,6,8,5,4580.47,2,4,,AWD
397,Toyota Camry,Hatchback,Petrol,26058.97,2021,Automatic,13166.69,29.7,5,5,6,4,784.51,4,5,,FWD
398,Porsche Boxster,Sedan,Petrol,70402.57,2011,Manual,54132.21,12.4,9,10,8,6,4466.7,1,4,,AWD
399,Suzuki Swift,Sedan,Petrol,24214.46,2023,Automatic,11459.34,27.8,6,9,4,6,987.72,1,5,,FWD
400,Mazda MX-5,Sedan,Diesel,88508.17,2021,Automatic,56111.39,10.9,9,5,6,6,3740.91,2,2,,RWD
401,BMW 7 Series,Convertible,Petrol,194179.65,2021,Automatic,147126.65,9.3,9,7,10,9,6108.52,2,5,,AWD
402,Dodge Durango,Sedan,Hybrid,31037.84,2013,Manual,23181.11,19.3,8,5,8,7,2890.79,2,7,,AWD
403,Chevrolet Malibu,Hatchback,Petrol,59773.04,2024,Manual,44042.42,23.2,6,9,8,7,2784.73,1,4,,AWD
404,Maserati Ghibli,Convertible,Diesel,160383.42,2010,Automatic,127581.31,10.9,9,8,9,9,6461.95,5,4,,AWD
405,Hyundai Kona,Hatchback,Petrol,56175.26,2016,Manual,39252,22.5,6,8,7,7,2583.21,1,5,,FWD
406,Dodge Durango,SUV,Diesel,57931.9,2016,Manual,37622.65,18.6,8,9,8,7,1574.63,4,7,,AWD
407,Chevrolet Malibu,Wagon,Diesel,42715.65,2013,Manual,31293.52,16.4,6,5,6,5,2848.2,2,4,,AWD
408,Jaguar F-Pace,SUV,Petrol,107301.73,2010,Automatic,84344.55,10.1,8,5,9,10,4698.81,4,4,,AWD
409,Kia Niro EV,SUV,Hybrid,53068.18,2020,Automatic,38269.93,25.9,7,9,6,8,1356.64,5,5,,FWD
410,Ford Mustang,Sedan,Diesel,87950.4,2023,Automatic,57064.34,10.6,10,5,6,6,2834.54,1,4,,AWD
411,Porsche Boxster,Coupe,Petrol,89291.26,2016,Manual,59781.3,14.8,10,6,6,7,3262.92,3,2,,RWD
412,Jaguar F-Pace,Sedan,Diesel,155472.84,2019,Automatic,130214.49,9.9,8,10,10,9,6634.82,3,4,,RWD
413,Tata Harrier,Sedan,Petrol,44754.51,2013,Automatic,32195.2,19.7,7,10,6,7,2466.84,4,7,,FWD
414,Jaguar F-Pace,Coupe,Diesel,156641.14,2021,Automatic,125248.58,9.8,8,7,9,8,4155.05,3,4,,AWD
415,Suzuki Baleno,Hatchback,Petrol,18885.25,2013,Manual,8486.55,20.8,6,7,4,6,1231.06,1,5,,FWD
416,Chevrolet Bolt,SUV,Electric,56992.59,2010,Automatic,37581.67,29.5,8,9,6,7,701.29,4,4,69.4,FWD
417,Audi A4,Coupe,Petrol,163329.77,2020,Automatic,125970.45,10.2,9,9,9,9,4619.87,5,5,,RWD
418,Porsche Cayenne,Convertible,Petrol,198801.84,2023,Automatic,173622.56,8.2,9,6,9,8,5265.32,5,5,,AWD
419,Chevrolet Corvette,Coupe,Diesel,89912.85,2020,Automatic,70247.12,10,10,6,7,7,4203.48,4,2,,RWD
420,Dodge Durango,Wagon,Petrol,37647.85,2010,Automatic,23669.11,23.2,8,5,8,7,1910.36,5,5,,AWD
421,Mazda MX-5,Convertible,Petrol,79245.24,2024,Automatic,61492.2,9.9,9,7,8,5,4214.51,5,2,,RWD
422,Mazda MX-5,Coupe,Petrol,89812.34,2015,Manual,56958.36,13.1,9,10,8,7,3694.33,3,4,,RWD
423,BMW M3,Coupe,Petrol,66067.9,2024,Automatic,52391.23,9.1,10,6,8,5,3768.58,5,2,,RWD
424,Dodge Challenger,Convertible,Diesel,71613.95,2014,Manual,55976.92,14.2,9,10,6,5,4287.91,4,4,,RWD
425,Honda CR-V,Wagon,Hybrid,25363.85,2011,Automatic,16081.81,17.5,6,8,8,10,2278.65,3,5,,AWD
426,Hyundai Kona,Wagon,Hybrid,59096.77,2017,Automatic,35484.54,16.8,7,9,8,7,2201.6,5,5,,AWD
