Price ($),Year of Manufacture,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Body Type_Convertible,Body Type_Coupe,Body Type_Hatchback,Body Type_Minivan,Body Type_SUV,Body Type_Sedan,Body Type_Wagon,Engine Type_Diesel,Engine Type_Electric,Engine Type_Hybrid,Engine Type_Petrol,Transmission Type_Automatic,Transmission Type_Manual,Drive Type_AWD,Drive Type_FWD,Drive Type_RWD,Car,Car_ID
0.177494852,0.857142857,0.181128462,0.986363636,0.5,0.2,0.333333333,0.5,0.203242555,0.25,0.6,0.091364205,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,BMW i3,131
0.358036462,0.571428571,0.265380918,0.118181818,1,0.2,0.666666667,0.5,0.343808259,0.75,0.4,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Nissan GT-R,132
0.208073617,0.357142857,0.185657266,0.977272727,0.333333333,0.2,0.5,0.666666667,0.107857968,1,0.4,0.807259074,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,Kia Niro EV,133
0.079817326,0.714285714,0.03529781,0.890909091,0.166666667,0.4,0,0.166666667,0.06193514,0.25,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Ford Focus,134
0.179136933,0.571428571,0.132209432,0.490909091,0.333333333,0.6,0.666666667,1,0.215822335,1,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Toyota Highlander,135
0.210836249,0.928571429,0.189756242,0.75,0.5,0.8,0.666666667,0.5,0.319590872,0.25,1,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,GMC Acadia,136
0.104284837,0.857142857,0.099534243,0.45,0.666666667,0.6,0.5,0.166666667,0.272685778,0,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Volkswagen Passat,137
0.480677395,1,0.477781355,0.040909091,1,0.6,1,1,0.681989696,0.25,0.6,0.474342929,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Audi A4,138
0.83592981,1,0.832073511,0.059090909,0.833333333,0.2,0.833333333,0.666666667,0.550941325,0,0.6,0.474342929,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Lexus LS,139
0.199151223,1,0.191928625,0.9,0.5,0.6,0.333333333,0.333333333,0.043250512,0.25,0.6,0.941176471,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Kia Niro EV,140
0.187072401,0.428571429,0.150340838,0.9,0.666666667,0.8,0.666666667,0.666666667,0.216288024,0,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Hyundai Ioniq,141
0.366557705,0.357142857,0.288549764,0.013636364,0.833333333,0,0.333333333,0.166666667,0.770862343,0.75,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Dodge Challenger,142
0.081957141,0.071428571,0.090043569,0.368181818,0.5,0.6,1,0.666666667,0.108826355,1,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Mazda CX-5,143
0.05030682,0.642857143,0.044495341,0.713636364,0.166666667,0,0.166666667,0,0.00350038,1,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Toyota Camry,144
0.237718669,0.357142857,0.20780277,0.663636364,0.333333333,0.6,0.666666667,0.333333333,0.267961036,1,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,GMC Acadia,145
0.170109411,1,0.15832856,0.986363636,0.666666667,0.2,0.666666667,0.333333333,0.116254254,0.5,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Kia Niro EV,146
0.300376648,0.142857143,0.241747379,0.159090909,1,0.4,0.5,0.5,0.350500616,0,0,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Chevrolet Corvette,147
0.111326774,0.142857143,0.126347144,0.645454545,0.5,1,0.666666667,1,0.106129366,1,0.6,0.474342929,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,Kia Sorento,148
0.027927425,0.5,0.032281614,0.963636364,0,1,0.333333333,0,0.098760064,0,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Honda Accord,149
0.02154351,0.357142857,0.019955313,0.831818182,0.166666667,1,0.333333333,0.333333333,0.141077654,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Hyundai Elantra,150
0.104547495,0.857142857,0.088432668,0.581818182,0.666666667,0.4,0.666666667,0.5,0.21140908,0,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,Chevrolet Malibu,151
0.761805444,0.857142857,0.61738089,0.036363636,1,0.6,0.833333333,0.833333333,0.780302575,0.75,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,Porsche Cayenne,152
0.375793048,0.857142857,0.258122354,0.104545455,1,0.2,0.333333333,0.5,0.491311501,0.25,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,Chevrolet Camaro,153
0.55497546,0.928571429,0.494211258,0.090909091,1,0.8,0.833333333,0.666666667,0.697038247,0.25,0.6,0.474342929,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Jaguar F-Pace,154
0.14452508,0,0.136988189,0.672727273,0.5,0.4,0.333333333,0.333333333,0.164573378,0.75,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Chrysler Pacifica,155
0.015144886,0,0.01492909,0.55,0,0.2,0.166666667,0.333333333,0.097783966,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Hyundai Elantra,156
0.065142217,0,0.037090089,0.790909091,0,0.8,0,0,0.003825746,0.75,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Honda Accord,157
0.36468801,0.071428571,0.290350022,0.059090909,0.833333333,0.4,0.333333333,0.5,0.537087838,0.75,0,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Dodge Challenger,158
0.911670408,0.214285714,0.765774031,0.15,0.833333333,0.2,0.833333333,0.833333333,0.897372556,1,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Jaguar XF,159
0.071188036,0.642857143,0.076820839,0.631818182,0.5,0.6,0.833333333,0.666666667,0.305644864,0,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Subaru Outback,160
0.175095949,0,0.173316279,0.9,0.333333333,0,0.333333333,0.666666667,0.171705209,1,0.6,0.599499374,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,BMW i3,161
0.070723506,0.5,0.084851521,0.363636364,0.666666667,0.4,1,0.666666667,0.208997365,0.5,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Toyota Highlander,162
0.278493258,0,0.245822997,0.15,1,0.6,0.333333333,0.5,0.736128395,1,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Dodge Charger,163
0.154443105,0.142857143,0.139707946,0.559090909,0.666666667,0.8,0.833333333,0.833333333,0.300694987,0,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Ford Explorer,164
0.165618607,0,0.165003382,0.495454545,0.5,0.8,0.333333333,0.5,0.366054948,0.75,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,Jeep Grand Cherokee,165
0.21107311,0.714285714,0.186549879,0.795454545,0.5,0.8,0.333333333,0.5,0.069378459,0.5,0.6,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,BMW i3,166
0.207787382,0.428571429,0.193372775,0.627272727,0.333333333,0.8,0.5,0.333333333,0.214453023,0.25,0.4,0.474342929,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,Volkswagen Passat,167
0.257793582,0.142857143,0.238534367,0.022727273,1,0,0.666666667,0.5,0.681150839,0,0,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,BMW M3,168
0.154391947,0.642857143,0.120106429,0.777272727,0.666666667,0.6,0.333333333,0.666666667,0.054622892,0,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Kia Niro EV,169
0.11616503,0.928571429,0.115245453,0.863636364,0.666666667,0.6,0.666666667,0.5,0.055384649,0,0.6,0.058823529,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Kia Niro EV,170
0.069952352,0.214285714,0.033785028,0.8,0.166666667,0.4,0.333333333,0,0.087884213,0.75,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Ford Fusion,171
0.017652485,0.071428571,0.015609911,0.75,0.166666667,0.2,0.166666667,0,0.151765379,0,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Toyota Camry,172
0.306349192,0.214285714,0.260298206,0.272727273,1,0.4,0.5,0.166666667,0.747570166,0.75,0,0.474342929,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Dodge Charger,173
0.112683647,0.785714286,0.121860259,0.840909091,0.5,1,0.333333333,0.333333333,0.17421253,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Tesla Model S,174
0.925984547,0.714285714,0.843852958,0.131818182,0.666666667,1,0.833333333,0.666666667,0.802160675,0.75,0.6,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Maserati Ghibli,175
0.157586717,0.642857143,0.160509385,0.686363636,0.666666667,0.6,0.666666667,0.166666667,0.227012757,0.25,1,0.474342929,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,GMC Acadia,176
0.174988172,0.571428571,0.179178914,0.586363636,0.333333333,0.8,0.333333333,0.5,0.283870033,0.25,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Dodge Durango,177
0.159574356,0.357142857,0.137480461,0.490909091,0.666666667,0.2,1,0.833333333,0.115725342,0.5,1,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Nissan Rogue,178
0.127235459,0.428571429,0.102764428,0.477272727,0.666666667,0.2,0.833333333,1,0.197712879,0.25,1,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Hyundai Tucson,179
0.157263708,0.5,0.151468717,0.727272727,0.666666667,0,0.5,0.333333333,0.273948691,0,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Hyundai Kona,180
0.166450598,0.785714286,0.157752566,0.509090909,0.666666667,1,0.833333333,0.833333333,0.183699023,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Volkswagen Tiguan,181
0.075845455,0.5,0.042587423,0.740909091,0,0.8,0,0.166666667,0.006909781,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Honda Civic,182
0.204949635,0.642857143,0.195407144,0.836363636,0.333333333,0.4,0.666666667,0.666666667,0.150237239,0,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Hyundai Ioniq,183
0.08363102,0.5,0.08118376,0.972727273,0.5,0.6,0.333333333,0.5,0.068544227,0,0.4,0.435544431,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Ford Mustang Mach-E,184
0.221356108,0.928571429,0.222200328,0.795454545,0.5,0.4,0.666666667,0.5,0.166622719,1,0.6,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Honda Clarity,185
0.601649208,0.642857143,0.616617792,0.145454545,0.833333333,0.2,1,0.666666667,0.622094646,0,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Maserati Ghibli,186
0.132695072,0.714285714,0.136745059,0.654545455,0.666666667,0.8,0.666666667,0.833333333,0.235712821,0.5,1,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Volkswagen Tiguan,187
0.055267887,0.928571429,0.039241715,0.568181818,0,0.6,0.166666667,0.166666667,0.023637589,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Honda Civic,188
0.792596032,0.642857143,0.751365776,0.072727273,0.833333333,0.4,1,0.833333333,0.970632274,0.75,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Porsche Cayenne,189
0.207897971,0.5,0.187694641,0.545454545,0.333333333,0,0.333333333,0.5,0.275748226,0,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Chrysler Pacifica,190
0.701901498,0.071428571,0.57476103,0.140909091,1,0.2,1,0.666666667,0.893812037,1,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Porsche Cayenne,191
0.447232601,0.071428571,0.337112974,0.268181818,1,0.4,0.5,0.333333333,0.524295259,0.5,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Mazda MX-5,192
0.418341288,0.714285714,0.341341928,0.163636364,0.833333333,0.6,0.5,0.333333333,0.497408639,0.5,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Subaru WRX,193
0.782455422,0.571428571,0.793957073,0.127272727,0.833333333,1,1,1,0.631055311,0.5,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,Porsche 911,194
0.097534597,0.571428571,0.099410163,0.431818182,0.333333333,0.4,0.666666667,0.666666667,0.167520173,1,0.6,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Hyundai Tucson,195
0.239173261,0.928571429,0.18348656,0.863636364,0.333333333,1,0.666666667,0.666666667,0.219819245,1,0.6,0.087609512,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Nissan Leaf,196
0.57012862,0.428571429,0.484544871,0.022727273,0.666666667,0,0.833333333,1,0.756472234,1,0.6,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Mercedes S-Class,197
0.123532139,0.142857143,0.103693988,0.418181818,0.5,0.6,1,1,0.129773123,0,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,Toyota Highlander,198
0.107018862,0.285714286,0.09434046,0.686363636,0.5,0,0.5,0.5,0.165827038,1,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,Hyundai Kona,199
0.653872608,1,0.648517163,0.05,1,1,0.833333333,1,0.833025701,0.75,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Lexus LS,200
0.116192232,1,0.132604453,0.840909091,0.333333333,0.8,0.333333333,0.333333333,0.025378527,0.25,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Nissan Leaf,201
0.77701425,0.857142857,0.614418928,0.027272727,1,0.2,0.833333333,1,0.576654469,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,BMW X5,202
0.067047766,0.857142857,0.042271557,0.922727273,0.333333333,0,0.166666667,0,0.050320663,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Ford Fusion,203
0.629486864,0.142857143,0.631956531,0.177272727,1,0.4,1,1,0.565891186,0.75,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Audi A4,204
0.046090678,0.857142857,0.023855622,0.904545455,0.166666667,0.2,0,0.333333333,0.002175787,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Ford Fusion,205
0.052170566,0.928571429,0.032920863,0.995454545,0.333333333,0,0.333333333,0.333333333,0.138897241,0.25,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Suzuki Swift,206
0.13459651,0.428571429,0.107748443,0.372727273,0.666666667,0,0.666666667,1,0.234284912,0.5,1,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,Subaru Outback,207
0.177525569,0.571428571,0.135973288,0.9,0.666666667,0,0.5,0.333333333,0.133953533,0.25,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Hyundai Ioniq,208
0.157747707,0.071428571,0.162246794,0.636363636,0.5,0.6,0.833333333,0.833333333,0.20092336,0.25,1,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Kia Sorento,209
0.707881883,0.5,0.621279927,0.1,0.666666667,1,0.833333333,0.666666667,0.726814608,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,BMW X5,210
0.730954991,0,0.694308868,0.136363636,0.666666667,1,0.833333333,0.833333333,0.593585823,0.25,0.6,0.474342929,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Jaguar F-Pace,211
0.704444357,0.642857143,0.670744192,0.072727273,1,0,0.833333333,1,0.735886298,0.25,0.6,0.474342929,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Audi A4,212
0.404490112,0.928571429,0.288764331,0.086363636,1,1,0.5,0.5,0.712560197,1,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Subaru WRX,213
0.096203196,0.142857143,0.113985053,0.754545455,0.333333333,0.4,0.5,0.166666667,0.205128442,1,1,0.474342929,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,Tata Harrier,214
0.197811061,0.785714286,0.172568156,0.918181818,0.5,0.6,0.5,0.5,0.091490992,0.25,0.4,0.788485607,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Toyota Prius,215
0.119881816,0.428571429,0.127407721,0.536363636,0.666666667,0.8,0.833333333,0.666666667,0.275507671,1,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Subaru Outback,216
0.507958317,0.357142857,0.511565053,0.095454545,0.666666667,0.8,0.833333333,0.833333333,0.883340195,1,0.6,0.474342929,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Porsche Cayenne,217
0.122338582,0.142857143,0.099721924,0.563636364,0.5,0.4,0.333333333,0.333333333,0.319927032,0,1,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Chevrolet Malibu,218
0.170083237,0.857142857,0.1463379,0.636363636,0.666666667,1,0.5,0.5,0.18050242,0,1,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Volkswagen Passat,219
0.275855276,0.428571429,0.243637894,0.109090909,1,0,0.5,0.333333333,0.49905243,1,0,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Porsche Boxster,220
0.150419048,0.357142857,0.157489951,0.763636364,0.333333333,0.8,0.5,0.166666667,0.325954779,0.25,0.4,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Volkswagen Passat,221
0.063492512,0.857142857,0.031150208,0.554545455,0.166666667,1,0,0,0.089905798,0.5,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Toyota Corolla,222
0.306049653,0.714285714,0.271246271,0.063636364,1,1,0.666666667,0.166666667,0.517504214,0.5,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Chevrolet Camaro,223
0.152205463,0.428571429,0.13207905,0.681818182,0.333333333,0,0.666666667,0.166666667,0.158857118,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Hyundai Kona,224
0.417007345,0.857142857,0.357105291,0.195454545,1,0.8,0.666666667,0.5,0.591610499,0,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Porsche Boxster,225
0.3580058,0.785714286,0.287102896,0.177272727,0.833333333,1,0.5,0.166666667,0.381243822,0.75,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Nissan GT-R,226
0.560813349,0.357142857,0.566078611,0.05,0.666666667,0,1,1,0.760165366,1,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Maserati Ghibli,227
0.176654209,0.357142857,0.178895774,0.609090909,0.666666667,0.2,0.666666667,0.5,0.302116728,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Kia Optima,228
0.125058492,0.357142857,0.121610653,0.568181818,0.333333333,0.8,0.833333333,1,0.126070739,0.5,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,Ford Explorer,229
0.588394567,0.857142857,0.536540923,0.104545455,0.666666667,0,0.833333333,0.666666667,0.549362299,0.75,0.4,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Mercedes S-Class,230
0.103180239,1,0.100614364,0.454545455,0.5,0,1,1,0.187569487,0,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Volkswagen Tiguan,231
0.524963542,1,0.443045085,0,0.666666667,0.6,0.833333333,0.666666667,0.981559011,0.75,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Porsche 911,232
0.147245153,0.571428571,0.144014378,0.986363636,0.666666667,0.2,0.333333333,0.333333333,0.194528613,0.5,0.4,0.62077597,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Chevrolet Bolt,233
0.214107755,0,0.213272871,0.804545455,0.333333333,0.2,0.333333333,0.666666667,0.0483623,0.5,0.4,0.403003755,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Chevrolet Bolt,234
0.109730228,0.071428571,0.096030226,0.922727273,0.666666667,0.8,0.5,0.5,0.226436043,0.25,0.4,0.200250313,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Honda Clarity,235
0.055770218,0.642857143,0.041052612,0.622727273,0.166666667,0.4,0.166666667,0.166666667,0.099000618,0.5,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Hyundai Elantra,236
0.202673327,1,0.174742389,0.677272727,0.333333333,0.6,0.5,0.166666667,0.319205367,0,1,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Chrysler Pacifica,237
0.384981992,0.071428571,0.27590829,0.272727273,1,0.8,0.333333333,0.333333333,0.709422191,1,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Porsche Boxster,238
0.942929312,1,0.742999454,0.059090909,0.833333333,0.2,0.833333333,0.833333333,0.719665814,0.5,0.4,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Porsche Cayenne,239
0.229671908,0.571428571,0.228907875,0.763636364,0.666666667,0.2,0.5,0.5,0.278252462,0.75,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Dodge Durango,240
0.062602549,0.214285714,0.054164387,0.890909091,0,0.2,0.166666667,0,0.105885727,0,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Honda Accord,241
0.213812272,0.928571429,0.214674524,0.713636364,0.666666667,0.2,0.333333333,0.5,0.352446642,0.5,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,Dodge Durango,242
0.275017444,0.785714286,0.249933884,0.304545455,1,0.4,0.666666667,0.166666667,0.679462329,0.5,0.4,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Dodge Challenger,243
0.141962321,0.785714286,0.143878098,0.631818182,0.5,0.6,0.5,0.166666667,0.382357159,0.5,1,0.474342929,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,Volkswagen Passat,244
0.356758814,1,0.258771953,0.163636364,1,0.6,0.5,0.333333333,0.685417602,0.25,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Chevrolet Camaro,245
0.10823843,0.5,0.093632349,0.859090909,0.5,0.4,0.666666667,0.333333333,0.166932665,0.5,0.6,0.336670839,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Honda Clarity,246
0.263179324,0.714285714,0.207889788,0.059090909,1,0.4,0.5,0.5,0.670714463,1,0,0.474342929,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Porsche Boxster,247
0.342159522,0.714285714,0.281164865,0.086363636,0.833333333,1,0.666666667,0.333333333,0.518893571,0.75,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Porsche Boxster,248
0.083220189,0.142857143,0.085861218,0.440909091,0.333333333,1,0.833333333,1,0.123284313,0,1,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Toyota Highlander,249
0.217430365,0.642857143,0.161600607,0.481818182,0.5,0.8,0.333333333,0.333333333,0.336676428,0,1,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,Jeep Grand Cherokee,250
0.927570332,0,0.775218797,0.104545455,1,0,1,0.833333333,0.644978188,0.5,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Lexus LS,251
0.457700816,0.428571429,0.333106624,0.272727273,0.833333333,0,0.333333333,0.166666667,0.568524952,0.5,0.4,0.474342929,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Subaru WRX,252
0.057652622,0.285714286,0.048273421,0.609090909,0.333333333,0.2,0.166666667,0.166666667,0.090134017,0.5,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Ford Fusion,253
0.71937028,0,0.658924965,0.113636364,0.666666667,0.2,0.833333333,0.833333333,0.755380485,0.25,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,BMW 7 Series,254
0.064008633,0.928571429,0.071983685,0.754545455,0.666666667,0.8,0.666666667,0.666666667,0.272574753,0.25,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Nissan Rogue,255
0.106792491,0.142857143,0.111260612,0.55,0.5,0,0.833333333,0.666666667,0.284332638,0,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Mazda CX-5,256
0.259965194,0.428571429,0.251376935,0.195454545,1,0.6,0.333333333,0.5,0.354479022,0.25,0,0.474342929,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Subaru WRX,257
0.199642198,0.357142857,0.165238937,0.627272727,0.333333333,1,0.333333333,0.166666667,0.370264656,0.5,0.4,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,Tata Harrier,258
0.140786015,0.5,0.131675935,0.613636364,0.333333333,0.6,1,1,0.26687854,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Toyota Highlander,259
0.070662992,0.071428571,0.030464472,0.563636364,0.166666667,0,0.166666667,0.333333333,0.083603572,1,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Suzuki Swift,260
0.260234665,0.571428571,0.242175877,0.290909091,1,1,0.666666667,0.5,0.621574986,0.25,0,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Ford Mustang,261
0.20749536,0,0.18450597,0.795454545,0.666666667,0,0.5,0.666666667,0.136365248,0.25,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,BMW i3,262
0.054196547,0.857142857,0.061457874,0.381818182,0.333333333,0,0.833333333,1,0.266096737,0.5,1,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Kia Sorento,263
0.033000651,0.928571429,0.021732848,0.913636364,0,0,0.166666667,0.166666667,0.139999784,1,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Suzuki Swift,264
